source_file,message_timestep,speaker,target_agent,request_action,request_object,request_location,request_text,matched_total_action_agent,matched_total_action_index,matched_action,matched_action_timestep,validator_errors_between,tgco_label,evidence_source,run_id,order,order_level,p0_model,p1_model,p0_agent_type,p1_agent_type,team_model_pair,team_agent_type_pair,speaker_role,target_role,speaker_model,target_model,speaker_agent_type,target_agent_type,speaker_comm_tokens,target_comm_tokens,episode_total_comm_tokens
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,0,0,1,put_obj_in_utensil,carrot,oven,"Hi! Let's start making the Baked Carrot Soup. First, I need you to get a carrot from the ingredient dispenser, put it on the chopping board, and cut it into slices. After that, please place the cut carrot slices on the counter so I can pick them up and put them in the oven.",,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,4,0,1,place_obj_on_counter,carrot,counter,"After you cut the carrot, please place the carrot slices on the counter so I can pick them up and bake them in the oven.",,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,4,0,1,cook,carrot,oven,"After you cut the carrot, please place the carrot slices on the counter so I can pick them up and bake them in the oven.",,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,5,0,1,place_obj_on_counter,carrot,counter,Please place the cut carrot slices on the counter after you finish cutting so I can pick them up and put them in the oven for baking.,,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,5,0,1,put_obj_in_utensil,carrot,oven,Please place the cut carrot slices on the counter after you finish cutting so I can pick them up and put them in the oven for baking.,,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,6,0,1,place_obj_on_counter,carrot,counter,"Great! I see you're about to cut the carrot. After you finish cutting, please place the carrot slices on the counter so I can pick them up and put them in the oven for baking.",,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,6,0,1,put_obj_in_utensil,carrot,oven,"Great! I see you're about to cut the carrot. After you finish cutting, please place the carrot slices on the counter so I can pick them up and put them in the oven for baking.",,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,7,0,1,pickup,onion,ingredient_dispenser,"Please pick up a carrot from the ingredient dispenser. We need to wait for the chopping board to finish with the onion, then you can cut the carrot into slices.",,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,9,0,1,pickup,carrot,,Please pick up the carrot slices from the chopping board and place them on the counter so I can put them in the oven for baking.,1,0,"pickup(carrot, ingredient_dispenser)",3,0,Redundant,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,9,0,1,place_obj_on_counter,carrot,counter,Please pick up the carrot slices from the chopping board and place them on the counter so I can put them in the oven for baking.,1,4,place_obj_on_counter(),12,1,Assisted,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,12,0,1,pickup,carrot,pot,Perfect! I'm now putting the carrot slices in the oven and starting the baking process for 3 timesteps. Please go ahead and get a dish from the dish dispenser - we'll need it for the final serving step after I transfer the baked carrots to the pot and make the soup.,,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,12,0,1,pickup,dish,oven,I'm picking up the carrot slices and putting them in the oven to bake for 3 timesteps. Please get a dish from the dish dispenser so we'll have it ready for serving the soup once I finish cooking!,,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,12,0,1,pickup,dish,pot,I'm picking up the carrot slices and starting the baking process in the oven for 3 timesteps. Please pick up a dish from the dish dispenser - we'll need it ready for when I finish cooking the soup in the pot!,,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,18,1,0,pickup,carrot,,Please pick up a dish from the dish dispenser after baking the carrot slices.,,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P1,P0,gpt-4o,claude-sonnet-4-20250514,baseline,baseline,2442,10055,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,18,0,1,pickup,carrot,,I'm starting to bake the carrot slices now. Please pick up a dish from the dish dispenser so we can serve the soup when it's ready.,1,0,"pickup(carrot, ingredient_dispenser)",3,0,Redundant,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,26,0,1,place_obj_on_counter,dish,counter,Please place the dish on the counter so I can pick it up when the soup is ready in 2 timesteps.,1,6,place_obj_on_counter(),23,0,Redundant,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,27,0,1,pickup,dish,pot,The pot will be ready in 1 timestep. Please get a dish from the dish dispenser and place it on the counter so I can serve the soup once it's ready.,,,,,0,Ineffective,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_carrot_soup/experiment_2026-04-26_15-36-53_baked_carrot_soup.json,27,0,1,place_obj_on_counter,dish,counter,The pot will be ready in 1 timestep. Please get a dish from the dish dispenser and place it on the counter so I can serve the soup once it's ready.,1,8,place_obj_on_counter(),27,0,Redundant,total_action_list,9aa3d98d66f773f3,baked_carrot_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,10055,2442,12497
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,0,0,1,pickup,mushroom,ingredient_dispenser,"Please get a mushroom from the ingredient dispenser, put it on the chopping board, and cut it into slices. After cutting, we'll need to get it to the oven for baking.",1,0,"pickup(mushroom, ingredient_dispenser)",3,0,Effective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,0,0,1,put_obj_in_utensil,mushroom,chopping_board,"Please get a mushroom from the ingredient dispenser, put it on the chopping board, and cut it into slices. After cutting, we'll need to get it to the oven for baking.",,,,,0,Ineffective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,0,0,1,pickup,mushroom,oven,"Please get a mushroom from the ingredient dispenser, put it on the chopping board, and cut it into slices. After cutting, we'll need to get it to the oven for baking.",,,,,0,Ineffective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,3,0,1,place_obj_on_counter,mushroom,counter,"I see you have the mushroom and are planning to cut it. Perfect! After you cut the mushroom on the chopping board, please place the sliced mushrooms on the counter so I can pick them up and put them in the oven for baking.",,,,,0,Ineffective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,3,0,1,put_obj_in_utensil,mushroom,oven,"I see you have the mushroom and are planning to cut it. Perfect! After you cut the mushroom on the chopping board, please place the sliced mushrooms on the counter so I can pick them up and put them in the oven for baking.",,,,,0,Ineffective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,4,0,1,place_obj_on_counter,mushroom,counter,Good! Please cut the mushroom and then place the slices on the counter so I can pick them up and put them in the oven for baking.,,,,,0,Ineffective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,4,0,1,put_obj_in_utensil,mushroom,oven,Good! Please cut the mushroom and then place the slices on the counter so I can pick them up and put them in the oven for baking.,,,,,0,Ineffective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,4,0,1,place_obj_on_counter,mushroom,counter,"I'll wait for you to finish cutting the mushroom. Once you're done, please place the mushroom slices on the counter so I can pick them up and put them in the oven for baking.",,,,,0,Ineffective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,4,0,1,put_obj_in_utensil,mushroom,oven,"I'll wait for you to finish cutting the mushroom. Once you're done, please place the mushroom slices on the counter so I can pick them up and put them in the oven for baking.",,,,,0,Ineffective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,6,0,1,place_obj_on_counter,mushroom,counter,"Great! I see you have the mushroom on the chopping board and are about to cut it. After you cut it into slices, please place the mushroom slices on the counter so I can pick them up and put them in the oven for baking.",,,,,0,Ineffective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,6,0,1,put_obj_in_utensil,mushroom,oven,"Great! I see you have the mushroom on the chopping board and are about to cut it. After you cut it into slices, please place the mushroom slices on the counter so I can pick them up and put them in the oven for baking.",,,,,0,Ineffective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,7,0,1,pickup,mushroom,ingredient_dispenser,"I notice the chopping board is processing onion, but we need mushroom for the Baked Mushroom Soup recipe. After the current process finishes, please get a mushroom from the ingredient dispenser, put it in the chopping board, and cut it into slices.",1,0,"pickup(mushroom, ingredient_dispenser)",3,0,Redundant,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,7,0,1,put_obj_in_utensil,mushroom,chopping_board,"I notice the chopping board is processing onion, but we need mushroom for the Baked Mushroom Soup recipe. After the current process finishes, please get a mushroom from the ingredient dispenser, put it in the chopping board, and cut it into slices.",1,1,put_obj_in_utensil(chopping_board0),6,0,Redundant,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,7,0,1,pickup,mushroom,ingredient_dispenser,"The chopping board will be free in 2 timesteps. Once it's ready, please get a mushroom from the ingredient dispenser, put it in the chopping board, and cut it into slices. We need mushroom slices for our Baked Mushroom Soup recipe.",1,0,"pickup(mushroom, ingredient_dispenser)",3,0,Redundant,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,7,0,1,put_obj_in_utensil,mushroom,chopping_board,"The chopping board will be free in 2 timesteps. Once it's ready, please get a mushroom from the ingredient dispenser, put it in the chopping board, and cut it into slices. We need mushroom slices for our Baked Mushroom Soup recipe.",1,1,put_obj_in_utensil(chopping_board0),6,0,Redundant,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,7,0,1,pickup,mushroom,ingredient_dispenser,"The chopping board will be free in 2 timesteps. Once it's ready, please get a mushroom from the ingredient dispenser, put it in the chopping board, and cut it into slices. We need mushroom slices for our Baked Mushroom Soup recipe.",1,0,"pickup(mushroom, ingredient_dispenser)",3,0,Redundant,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,7,0,1,put_obj_in_utensil,mushroom,chopping_board,"The chopping board will be free in 2 timesteps. Once it's ready, please get a mushroom from the ingredient dispenser, put it in the chopping board, and cut it into slices. We need mushroom slices for our Baked Mushroom Soup recipe.",1,1,put_obj_in_utensil(chopping_board0),6,0,Redundant,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,8,0,1,pickup,mushroom,ingredient_dispenser,"Wait for the onion to finish processing on the chopping board, then pick it up to clear the board. After that, please get a mushroom from the ingredient dispenser and cut it into slices on the chopping board.",1,0,"pickup(mushroom, ingredient_dispenser)",3,0,Redundant,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,8,1,0,pickup,mushroom,counter,I've picked up the chopped mushroom from the board. I'll place it on the counter for you to pick up. Could you please confirm the next step in the recipe for the baked mushroom soup?,,,,,0,Ineffective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P1,P0,gpt-4o,claude-sonnet-4-20250514,baseline,baseline,1919,11172,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,8,0,1,pickup,mushroom,ingredient_dispenser,"There seems to be some confusion. The chopping board has onion, but we need mushroom for the baked mushroom soup recipe. Please ignore the onion and get a fresh mushroom from the ingredient dispenser, then cut it into slices on the chopping board. We need mushroom slices as the first step of our recipe.",1,0,"pickup(mushroom, ingredient_dispenser)",3,0,Redundant,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,8,1,0,pickup,mushroom,counter,"I've finished chopping the mushroom slices, and I'll place them on the counter for you to pick up. Could you please confirm the next step in the recipe for the baked mushroom soup?",,,,,0,Ineffective,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P1,P0,gpt-4o,claude-sonnet-4-20250514,baseline,baseline,1919,11172,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,8,0,1,pickup,mushroom,ingredient_dispenser,"Please ignore whatever is currently on the chopping board. We need to start fresh with a mushroom for our baked mushroom soup. After you wait, please pick up a mushroom from the ingredient dispenser and then cut it on the chopping board to make mushroom slices.",1,0,"pickup(mushroom, ingredient_dispenser)",3,0,Redundant,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,8,0,1,pickup,mushroom,ingredient_dispenser,"Please ignore whatever is currently on the chopping board. We need to start fresh with a mushroom for our baked mushroom soup. After you wait, please pick up a mushroom from the ingredient dispenser and then cut it on the chopping board to make mushroom slices.",1,0,"pickup(mushroom, ingredient_dispenser)",3,0,Redundant,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,9,0,1,pickup,mushroom,,Please pick up the mushroom slices from the chopping board and place them on the counter so I can put them in the oven for baking.,1,0,"pickup(mushroom, ingredient_dispenser)",3,0,Redundant,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,9,0,1,place_obj_on_counter,mushroom,counter,Please pick up the mushroom slices from the chopping board and place them on the counter so I can put them in the oven for baking.,1,4,place_obj_on_counter(),12,1,Assisted,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
src/data/baseline_claude-sonnet-4-20250514__baseline_gpt-4o/baked_mushroom_soup/experiment_2026-04-26_15-42-41_baked_mushroom_soup.json,11,0,1,place_obj_on_counter,mushroom,counter,Please place the mushroom slices on the counter so I can pick them up and put them in the oven for baking.,1,4,place_obj_on_counter(),12,0,Redundant,total_action_list,3d8f54e6dc754da9,baked_mushroom_soup,level_3,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,claude-sonnet-4-20250514__gpt-4o,baseline__baseline,P0,P1,claude-sonnet-4-20250514,gpt-4o,baseline,baseline,11172,1919,13091
